society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Na45,Mistissini Cree,xd1062,sout2978,Southern East Cree,Algic,MonthlyMeanNetPrimaryProduction,0.898795702,,,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,MonthlyMeanNetPrimaryProduction,0.899857955,,,,
WNAI107,Nez Perce,xd1153,nezp1238,Nez Perce,Sahaptian,MonthlyMeanNetPrimaryProduction,0.900673172,,,,
Eg10,Telugu,xd673,telu1262,Telugu,Dravidian,MonthlyMeanNetPrimaryProduction,0.902149209,,,,
Eg1,Chenchu,xd672,chen1255,Chenchu,Dravidian,MonthlyMeanNetPrimaryProduction,0.90354496,,,,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,MonthlyMeanNetPrimaryProduction,0.903651057,,,,
Sh3,Abipón,xd1390,abip1241,Abipon,Guaicuruan,MonthlyMeanNetPrimaryProduction,0.904846294,,,,
SCCS171,Inca,xd1374,cusc1236,Cusco Quechua,Quechuan,MonthlyMeanNetPrimaryProduction,0.905373024,,,,
B155,Patwin,xd1121,patw1250,Patwin,Wintuan,MonthlyMeanNetPrimaryProduction,0.906975514,,,,
WNAI50,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,MonthlyMeanNetPrimaryProduction,0.906975514,,,,
Nd6,Washo,xd1196,wash1253,Washo,,MonthlyMeanNetPrimaryProduction,0.910752223,,,,
WNAI119,Washo,xd1196,wash1253,Washo,,MonthlyMeanNetPrimaryProduction,0.910752223,,,,
B42,Guató,xd1403,guat1253,Guató,,MonthlyMeanNetPrimaryProduction,0.912658251,,,,
Sg3,Ona,xd1385,onaa1245,Selk'nam,Chonan,MonthlyMeanNetPrimaryProduction,0.917866848,,,,
WNAI130,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.918583251,,,,
SCCS16,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.922850791,,,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.923401826,,,,
Na1,Nabesna,xd1026,uppe1437,Upper Tanana,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.924055089,,,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,MonthlyMeanNetPrimaryProduction,0.927229496,,,,
SCCS62,Santal,xd661,sant1410,Santali,Austroasiatic,MonthlyMeanNetPrimaryProduction,0.931176661,,,,
Nb13,Squamish,xd1072,squa1248,Squamish,Salishan,MonthlyMeanNetPrimaryProduction,0.931373518,,,,
Ca3,Tigrinya,xd437,tigr1271,Tigrinya,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.932404891,,,,
Ah14,Kamuku,xd303,cind1241,Yara,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.932649396,,,,
Na7,Attawapiskat Cree,xd1065,swam1239,Swampy Cree,Algic,MonthlyMeanNetPrimaryProduction,0.935146986,,,,
Ah16,Angas,xd305,ngas1240,Ngas,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.935597826,,,,
ch12,Bashkir,xd549,bash1264,Bashkir,Turkic,MonthlyMeanNetPrimaryProduction,0.937112262,,,,
Ne21,Coahuilteco,xd1221,coah1252,Coahuilteco,,MonthlyMeanNetPrimaryProduction,0.93850667,,,,
B145,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.941637331,,,,
WNAI83,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.941637331,,,,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,MonthlyMeanNetPrimaryProduction,0.942764438,,,,
Ef10,Bihari,xd662,mait1250,Maithili,Indo-European,MonthlyMeanNetPrimaryProduction,0.945538292,,,,
B345,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.947159091,,,,
Ag40,Isala,xd278,tumu1242,Tumulung Sisaala,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.950251958,,,,
B259,Kainai,xd1212,bloo1239,Blood,Algic,MonthlyMeanNetPrimaryProduction,0.950697875,,,,
Cb26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.950790514,,,,
B129,Kaurna,xd974,kaur1267,Kaurna,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,0.952044219,,,,
SCCS136,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,MonthlyMeanNetPrimaryProduction,0.952157187,,,,
WNAI75,Wukchumni,xd1124,tule1245,Tule-Kaweah Yokuts,Yokutsan,MonthlyMeanNetPrimaryProduction,0.954291051,,,,
Nf12,Ponca,xd1232,ponc1241,Ponca,Siouan,MonthlyMeanNetPrimaryProduction,0.957071393,,,,
B291,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,MonthlyMeanNetPrimaryProduction,0.957546937,,,,
Ei3,Burmese,xd709,nucl1310,Burmese,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,0.957837204,,,,
Sf2,Aymara,xd1375,cent2142,Central Aymara,Aymaran,MonthlyMeanNetPrimaryProduction,0.959146492,,,,
Sf9,Uru,xd1382,uruu1244,Uru,Uru-Chipaya,MonthlyMeanNetPrimaryProduction,0.959146492,,,,
Ag21,Bassari,xd257,bass1258,Bassari-Tanda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.959820835,,,,
Ec1,Nivkh,xd617,gily1242,Nivkh,,MonthlyMeanNetPrimaryProduction,0.962852026,,,,
SCCS119,Nivkh,xd617,gily1242,Nivkh,,MonthlyMeanNetPrimaryProduction,0.962852026,,,,
Nh25,Sia,xd1276,ziaa1251,Zia (United States),Keresan,MonthlyMeanNetPrimaryProduction,0.96295084,,,,
Nh8,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,MonthlyMeanNetPrimaryProduction,0.96295084,,,,
WNAI172,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,MonthlyMeanNetPrimaryProduction,0.96295084,,,,
Af8,Nupe,xd242,nupe1254,Nupe-Nupe-Tako,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.96587358,,,,
WNAI110,Wishram,xd1150,wasc1239,Wasco-Wishram,Chinookan,MonthlyMeanNetPrimaryProduction,0.966594615,,,,
WNAI111,Tenino,xd1141,teni1238,Tenino,Sahaptian,MonthlyMeanNetPrimaryProduction,0.966594615,,,,
Aj21,Jie,xd397,jiee1239,Jie,Nilotic,MonthlyMeanNetPrimaryProduction,0.972634634,,,,
Aj22,Labwor,xd398,labw1238,Labwor,Nilotic,MonthlyMeanNetPrimaryProduction,0.972634634,,,,
SCCS182,Lengua,xd1396,leng1262,Lengua,Lengua-Mascoy,MonthlyMeanNetPrimaryProduction,0.9759842,,,,
Ni1,Tarahumara,xd1286,cent2131,Central Tarahumara,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.978674654,,,,
Ch8,Magyar,xd572,hung1274,Hungarian,Uralic,MonthlyMeanNetPrimaryProduction,0.982658103,,,,
Nf3,Omaha,xd1237,omah1248,Omaha,Siouan,MonthlyMeanNetPrimaryProduction,0.986382164,,,,
Nc9,Modoc,xd1140,klam1254,Klamath-Modoc,,MonthlyMeanNetPrimaryProduction,0.990594121,,,,
WNAI113,Modoc,xd1140,klam1254,Klamath-Modoc,,MonthlyMeanNetPrimaryProduction,0.990594121,,,,
Ea2,Yusufzai,xd601,yusu1238,Yusufzai,Indo-European,MonthlyMeanNetPrimaryProduction,0.991112123,,,,
WNAI95,Chilcotin,xd1206,chil1280,Chilcotin,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,0.991224061,,,,
Nc1,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,MonthlyMeanNetPrimaryProduction,0.992153065,,,,
Nc22,Patwin,xd1121,patw1250,Patwin,Wintuan,MonthlyMeanNetPrimaryProduction,0.992153065,,,,
WNAI67,Patwin,xd1121,patw1250,Patwin,Wintuan,MonthlyMeanNetPrimaryProduction,0.992153065,,,,
Nd62,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.993836462,,,,
WNAI89,Kumeyaay (Western Diegueno),xd1137,kumi1248,Tipai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,0.994349061,,,,
B234,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,0.997677866,,,,
Af29,Idoma,xd207,idom1241,Idoma,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.997751976,,,,
Af27,Eloyi,xd205,eloy1241,Eloyi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.999042737,,,,
Af50,Dan,xd231,gwee1242,Gweetaawu,Mande,MonthlyMeanNetPrimaryProduction,0.999042737,,,,
Ah11,Basa,xd300,basa1282,Basa (Nigeria),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,0.999042737,,,,
Ai4,Ingassana,xd370,gaam1241,Gaam,Eastern Jebel,MonthlyMeanNetPrimaryProduction,1.000784338,,,,
B94,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,1.001568676,,,,
Id12,Yir Yoront,xd775,jirj1239,Jir'jorond,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,1.001568676,,,,
SCCS28,Azande,xd359,zand1248,Zande,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.003295019,,,,
Nd60,Moache,xd1197,utee1244,Ute,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.005181571,,,,
ec18,Ulch,xd626,ulch1241,Ulch,Tungusic,MonthlyMeanNetPrimaryProduction,1.009370625,,,,
Ag11,Lobi,xd246,lobi1245,Lobi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.012839281,,,,
B293,Gitxsan,xd998,gitx1241,Gitxsan,Tsimshian,MonthlyMeanNetPrimaryProduction,1.013364625,,,,
B91,Kaakutju,xd943,gaga1251,Gaagudju,,MonthlyMeanNetPrimaryProduction,1.01736599,,,,
Eb6,Buryat,xd614,russ1264,Russia Buriat,Mongolic,MonthlyMeanNetPrimaryProduction,1.017409832,,,,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.0178792,,,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.0178792,,,,
WNAI88,Kumeyaay (Mountain Diegueno),xd1437,kumi1248,Tipai,Cochimi-Yuman,MonthlyMeanNetPrimaryProduction,1.0178792,,,,
Ch10,Romanians,xd547,baya1255,Bayash-Rudar,Indo-European,MonthlyMeanNetPrimaryProduction,1.017971838,,,,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,MonthlyMeanNetPrimaryProduction,1.01828841,,,,
Aj19,Didinga,xd394,didi1258,Didinga,Surmic,MonthlyMeanNetPrimaryProduction,1.019639328,,,,
B187,Achumawi,xd1108,achu1247,Achumawi,Palaihnihan,MonthlyMeanNetPrimaryProduction,1.020516304,,,,
WNAI52,Achumawi (West),xd1108,achu1247,Achumawi,Palaihnihan,MonthlyMeanNetPrimaryProduction,1.020516304,,,,
B25,Nivkh,xd617,gily1242,Nivkh,,MonthlyMeanNetPrimaryProduction,1.021485919,,,,
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,MonthlyMeanNetPrimaryProduction,1.021644246,,,,
Ef7,Pahari,xd669,maha1287,Mahasu Pahari,Indo-European,MonthlyMeanNetPrimaryProduction,1.021842718,,,,
B355,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.022511117,,,,
SCCS143,Omaha,xd1237,omah1248,Omaha,Siouan,MonthlyMeanNetPrimaryProduction,1.029730731,,,,
B240,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.030873271,,,,
Cd15,Jebala,xd513,jebl1238,Jebli,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.031095603,,,,
Ca14,Burji,xd420,burj1242,Burji,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.033244812,,,,
SCCS116,Koreans,xd638,kore1280,Korean,Koreanic,MonthlyMeanNetPrimaryProduction,1.03409416,,,,
B133,Tjapwurong,xd977,djab1234,Djabwurrung,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,1.036104249,,,,
B99,Mulluk,xd948,mull1237,Mullukmulluk,Northern Daly,MonthlyMeanNetPrimaryProduction,1.038480562,,,,
B276,Lillooet,xd1207,lill1248,Lillooet,Salishan,MonthlyMeanNetPrimaryProduction,1.041149951,,,,
WNAI99,Syilx,xd1001,sout2963,Southern Okanogan,Salishan,MonthlyMeanNetPrimaryProduction,1.042125741,,,,
Aj2,Maasi,xd395,masa1300,Masai,Nilotic,MonthlyMeanNetPrimaryProduction,1.042380027,,,,
Na17,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.042903903,,,,
Ag44,Dagomba,xd282,dagb1246,Dagbani,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.044040267,,,,
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.045728689,,,,
WNAI14,Klahoose,xd1071,slia1241,Sliammon,Salishan,MonthlyMeanNetPrimaryProduction,1.047239377,,,,
WNAI11,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,MonthlyMeanNetPrimaryProduction,1.051198123,,,,
B39,Guahibo,xd1347,guah1255,Guahibo,Guahiboan,MonthlyMeanNetPrimaryProduction,1.053724061,,,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,MonthlyMeanNetPrimaryProduction,1.05642195,,,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.063007892,,,,
B339,North Albany Ojibwa,xd1004,wini1244,Winisk River Ojibwa,Algic,MonthlyMeanNetPrimaryProduction,1.063284338,,,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,MonthlyMeanNetPrimaryProduction,1.063358449,,,,
Ne20,Santee,xd1220,dako1258,Dakota,Siouan,MonthlyMeanNetPrimaryProduction,1.063358449,,,,
B362,Dena'ina,xd1042,tana1289,Tanaina,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.06506917,,,,
Ej5,Khmer,xd727,cent1989,Central Khmer,Austroasiatic,MonthlyMeanNetPrimaryProduction,1.067730978,,,,
Sc5,Wapishana,xd1348,wapi1253,Wapishana,Arawakan,MonthlyMeanNetPrimaryProduction,1.06875,,,,
Ci6,Ossetians,xd582,osse1243,Ossetian,Indo-European,MonthlyMeanNetPrimaryProduction,1.068978508,,,,
B321,Sinkaitk,xd1147,sout2963,Southern Okanogan,Salishan,MonthlyMeanNetPrimaryProduction,1.070108696,,,,
Nd15,Sinkaitk,xd1147,sout2963,Southern Okanogan,Salishan,MonthlyMeanNetPrimaryProduction,1.070108696,,,,
SCCS26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.070989392,,,,
B15,Chenchu,xd672,chen1255,Chenchu,Dravidian,MonthlyMeanNetPrimaryProduction,1.071754994,,,,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,MonthlyMeanNetPrimaryProduction,1.075426136,,,,
Nc25,Wukchumni,xd1124,tule1245,Tule-Kaweah Yokuts,Yokutsan,MonthlyMeanNetPrimaryProduction,1.07690368,,,,
Ag32,Senufo,xd269,ceba1235,Cebaara Senoufo,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.083650686,,,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.084906126,,,,
B289,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,MonthlyMeanNetPrimaryProduction,1.085400198,,,,
B154,Northern Foothills Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,MonthlyMeanNetPrimaryProduction,1.087530879,,,,
B324,Nez Perce,xd1153,nezp1238,Nez Perce,Sahaptian,MonthlyMeanNetPrimaryProduction,1.088488142,,,,
Ef2,Bengali,xd664,beng1280,Bengali,Indo-European,MonthlyMeanNetPrimaryProduction,1.08892663,,,,
B83,Larikia,xd938,lara1258,Laragia,,MonthlyMeanNetPrimaryProduction,1.092212204,,,,
Sj1,Carajá,xd1407,kara1500,Karajá,Nuclear-Macro-Je,MonthlyMeanNetPrimaryProduction,1.093409538,,,,
Sc17,Piapoco,xd1343,piap1246,Piapoco,Arawakan,MonthlyMeanNetPrimaryProduction,1.094793725,,,,
Nb10,Alkatcho,xd1069,sout2958,Southern Carrier,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.095114872,,,,
SCCS34,Maasi,xd395,masa1300,Masai,Nilotic,MonthlyMeanNetPrimaryProduction,1.097437006,,,,
Ee6,Sherpa,xd658,sher1255,Solu-Khumbu Sherpa,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,1.09788167,,,,
Nb8,Haisla,xd1105,hais1244,Haisla,Wakashan,MonthlyMeanNetPrimaryProduction,1.102476532,,,,
Ah31,Mumuye,xd322,nucl1240,Mumuye,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.103463699,,,,
B330,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,MonthlyMeanNetPrimaryProduction,1.109788785,,,,
Ae45,Kundu,xd166,orok1266,Oroko,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.113444911,,,,
Ah10,Chawai,xd299,atsa1241,Atsam,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.113444911,,,,
Ah17,Birom,xd306,bero1242,Berom,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.113444911,,,,
Ah21,Kurama,xd311,kura1249,Kurama,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.113444911,,,,
Ah9,Anaguta,xd336,igut1238,Iguta,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.113444911,,,,
Ae6,Luba,xd182,luba1250,Luba-Katanga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.1257078,,,,
ch14,Chuvash,xd551,chuv1255,Chuvash,Turkic,MonthlyMeanNetPrimaryProduction,1.12642663,,,,
ch26,Udmurt,xd564,sout2681,South Udmurt,Uralic,MonthlyMeanNetPrimaryProduction,1.12642663,,,,
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,MonthlyMeanNetPrimaryProduction,1.130613883,,,,
B360,Waskaganish,xd1011,sout2978,Southern East Cree,Algic,MonthlyMeanNetPrimaryProduction,1.13774086,,,,
Sh8,Toba,xd1395,toba1269,Toba,Guaicuruan,MonthlyMeanNetPrimaryProduction,1.138992421,,,,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,MonthlyMeanNetPrimaryProduction,1.144778286,,,,
ch19,Karelians,xd556,livv1243,Livvi,Uralic,MonthlyMeanNetPrimaryProduction,1.147943429,,,,
Nd7,Kutenai,xd1205,kute1249,Kutenai,,MonthlyMeanNetPrimaryProduction,1.148079298,,,,
Nf4,Myaamia,xd1238,miam1252,Miami,Algic,MonthlyMeanNetPrimaryProduction,1.148795702,,,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,MonthlyMeanNetPrimaryProduction,1.149738209,,,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.151067458,,,,
Ag49,Kabre,xd287,kabi1261,Kabiyé,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.151461373,,,,
Ad39,Sonjo,xd108,temi1247,Temi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.154001976,,,,
Se7,Camba,xd1371,chiq1248,Chiquitano,,MonthlyMeanNetPrimaryProduction,1.156417223,,,,
B250,Kutenai,xd1205,kute1249,Kutenai,,MonthlyMeanNetPrimaryProduction,1.157028162,,,,
ch13,Besermyan,xd550,nort2676,North Udmurt,Uralic,MonthlyMeanNetPrimaryProduction,1.157509881,,,,
Ng15,Chitimacha,xd1250,chit1248,Chitimacha,,MonthlyMeanNetPrimaryProduction,1.165266798,,,,
B131,Yaraldi,xd975,narr1259,Narrinyeri,Pama-Nyungan,MonthlyMeanNetPrimaryProduction,1.167042367,,,,
B24,Ket,xd636,kett1243,Ket,Yeniseian,MonthlyMeanNetPrimaryProduction,1.168008893,,,,
Ec8,Ket,xd636,kett1243,Ket,Yeniseian,MonthlyMeanNetPrimaryProduction,1.168008893,,,,
Aj20,Suri,xd396,suri1267,Tirma-Chai,Surmic,MonthlyMeanNetPrimaryProduction,1.170083992,,,,
B344,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.173344862,,,,
Ab3,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.177589132,,,,
SCCS76,Thai,xd731,thai1261,Thai,Tai-Kadai,MonthlyMeanNetPrimaryProduction,1.179432745,,,,
WNAI112,Klamath,xd1139,klam1254,Klamath-Modoc,,MonthlyMeanNetPrimaryProduction,1.179656621,,,,
Ca7,Amhara,xd455,amha1245,Amharic,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.180125988,,,,
ec17,Negidal,xd625,negi1245,Negidal,Tungusic,MonthlyMeanNetPrimaryProduction,1.184381176,,,,
B67,Hukwe,xd929,kxoe1243,Kxoe,Khoe-Kwadi,MonthlyMeanNetPrimaryProduction,1.185918317,,,,
B189,Klamath,xd1139,klam1254,Klamath-Modoc,,MonthlyMeanNetPrimaryProduction,1.187407362,,,,
ec19,Orok,xd627,orok1265,Orok,Tungusic,MonthlyMeanNetPrimaryProduction,1.189954103,,,,
Cj1,Syrians,xd586,nort3142,North Mesopotamian Arabic,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.191112895,,,,
Ag15,Balanta,xd250,bala1301,Balanta-Kentohe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.191410171,,,,
Ag16,Banyun,xd251,bain1259,Bainounk-Gujaher,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.191410171,,,,
Ag20,Papel,xd256,pape1239,Papel,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.191410171,,,,
Ch4,Mari,xd568,east2328,Eastern Mari,Uralic,MonthlyMeanNetPrimaryProduction,1.192334177,,,,
Ci7,Chechen,xd583,chec1245,Chechen,Nakh-Daghestanian,MonthlyMeanNetPrimaryProduction,1.192334177,,,,
Sh4,Kadiwéu,xd1391,kadi1248,Kadiwéu,Guaicuruan,MonthlyMeanNetPrimaryProduction,1.193121332,,,,
Na28,Sekani,xd1044,seka1250,Sekani,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.19441082,,,,
Cc8,Aulliminden,xd505,ioul1238,Ioullemmeden,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.195016057,,,,
Cj8,Druze,xd594,sunn1238,Sunni Beiruti Arabic,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.197690217,,,,
B156,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.199342674,,,,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.199342674,,,,
Cd11,Guanche,xd509,guan1277,Guanche,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,1.202206336,,,,
Eg7,Hill Bhuiya,xd683,oriy1255,Odia,Indo-European,MonthlyMeanNetPrimaryProduction,1.202972582,,,,
Nb7,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,MonthlyMeanNetPrimaryProduction,1.204384881,,,,
Af30,Igala,xd209,igal1242,Igala,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.206515563,,,,
Ah1,Katab,xd298,kata1265,Katab,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.206845571,,,,
Ah19,Adara,xd308,kada1284,Kadara,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.206845571,,,,
Ah20,Kagoro,xd310,kago1246,Kagoro (Nigeria),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.206845571,,,,
Ah6,Gure,xd333,gbir1241,Gbiri-Niragu,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.206845571,,,,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,MonthlyMeanNetPrimaryProduction,1.207059042,,,,
B23,Orogens,xd915,oroq1238,Oroqen,Tungusic,MonthlyMeanNetPrimaryProduction,1.209955534,,,,
Ed15b,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,1.210406374,,,,
SCCS114,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,MonthlyMeanNetPrimaryProduction,1.210406374,,,,
SCCS128,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.210881917,,,,
B343,Sekani,xd1044,seka1250,Sekani,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,1.212895257,,,,
Nf10,Iowa,xd1230,iowa1246,Iowa,Siouan,MonthlyMeanNetPrimaryProduction,1.215019763,,,,
Ad43,Kerewe,xd113,kere1283,Kerewe,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.217280138,,,,
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.218109251,,,,
B150,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.220272491,,,,
WNAI82,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,MonthlyMeanNetPrimaryProduction,1.220272491,,,,
SCCS73,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,MonthlyMeanNetPrimaryProduction,1.220793658,,,,
Nf11,Otoe,xd1231,otoo1241,Oto,Siouan,MonthlyMeanNetPrimaryProduction,1.222849504,,,,
SCCS125,Montagnais,xd1048,mont1268,Montagnais,Algic,MonthlyMeanNetPrimaryProduction,1.228236166,,,,
Ai34,Moru,xd364,moru1253,Moru,Central Sudanic,MonthlyMeanNetPrimaryProduction,1.230032161,,,,
Af13,Ebira,xd190,ebir1243,Ebira,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.235160313,,,,
Ah12,Basakomo,xd301,basa1282,Basa (Nigeria),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.235160313,,,,
B18,Birhor,xd911,birh1242,Birhor,Austroasiatic,MonthlyMeanNetPrimaryProduction,1.237554694,,,,
SCCS183,Abipón,xd1390,abip1241,Abipon,Guaicuruan,MonthlyMeanNetPrimaryProduction,1.237848781,,,,
Ag17,Biafada,xd252,biaf1240,Biafada,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.238274027,,,,
Ci2,Khevsur,xd578,xevs1238,Xevsur,Kartvelian,MonthlyMeanNetPrimaryProduction,1.240686759,,,,
SCCS4,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.241873559,,,,
